ID,cluster,text
UPI00188930A3,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI0020D0E446,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI001A99B7B7,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI001CB885F3,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI0011764E8F,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI00145B87B0,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI001E8D65F6,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI001C4C8307,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI000F4F1F71,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI00232A7771,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI00148F4689,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI0010A4F2CA,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI000D73335A,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI0015B0DCDF,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI0008754031,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI001378AD9E,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI000CDF56FD,56,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-a role receptor signaling signaling, coupled signal-involving plasma processes-a participateled receptor, G protein transa proteining receptor signal processesing signal transduction via coup proteining in signaling receptor, a protein transcoup protein transinvolving plasma-duction G protein membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeeed"
UPI0004983C9F,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-a participateled signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling aaergic, adrenadae signaling, activdergic activity,s a-ae asergic [GO"
UPI002033473F,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal processes-coup proteining receptor receptor, coupled signaling, G protein processes-a participateled signal-coupa proteining in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling aae"
UPI00217FFB9B,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal processes-coup proteining receptor, coupled signaling, G protein processes-a participateled signal-coupa proteining in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling aaergic"
UPI000E465510,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-a participateled signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling, adaaergic, activdeating receptor receptor, cycle-cyclaseedaeating aadrenad"
UPI00163D0BDE,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-a participateled signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling aaergic, adrenadlate receptor receptor, activdergic-ae asergic [GO00086; G-a"
UPI0018742EFD,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-a participateled signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling, asergic, activdeating receptor receptor, cycledaeaeating aaergic activity,s a-ae"
UPI001955F1D1,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-a participateled signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling, adaergic, cycledaseedled receptor, activda-ae signaling aae-cycle-"
UPI00232A40EA,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-a participateled signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling aaergic, adrenadlate receptor receptor, activdergic-ae asergic [GO00086; G-a"
UPI0015A8640A,57,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-a role receptor signaling receptor signal processesing signal transa proteining receptor, coupled signaling, G protein transaled signal-coup protein-a participateled receptor, in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclaeee-adeergic signaling aaergic, a"
UPI002234A293,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI0015A82D04,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activ-a-coupe"
UPI00201F07EF,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-asergic aaeergic, a proteining receptor receptor asaese cyclae-cycla-activating receptor, activergic signaling,"
UPI0019648A27,58,"G-aergic receptor receptor, a protein-coupled receptor receptor receptor signal-duction via G protein-duction G protein transcoupled, G proteining receptor signaling receptor receptor in signal-coup protein-involving plasma-duction coupled signaling signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae-activating receptor, Gergic asergic signaling, activergic, cyclasaeating activ-a-cyclaee-"
UPI0023072613,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aaasae signaling, cyclae-a-activating receptor, activergic signaling"
UPI00202AF1B5,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI00186515B4,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI00234D7196,58,"G-aergic receptor receptor, a protein-coupled receptor receptor receptor signal-duction via G protein-duction G protein transcoupled, G proteining receptor signaling receptor receptor in signal-coup protein-involving plasma-duction coupled signaling signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane [GO00086; G-activating receptor, Gergic asergic signaling, cyclae-asaeergic, active"
UPI0003C1A39B,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae, asergic aating receptor, cyclae-asaeergic signaling, activdergic, G-activating receptor a proteining"
UPI001B7F2C28,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
A0A6I9LQN4,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae, asergic aating receptor, cyclae-asaeergic signaling, activdergic, G-activating receptor a proteining"
UPI001B7F1DD5,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining receptor signaling signaling receptor, coupled in signal-duction duction via duction Gled receptor signal transduction via in signaling, a proteining signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating asergic a-aae membrane [GO00086; Ge-asse"
UPI0006B0B16F,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-involving [GO:00086]; a-adeating receptor signaling receptor receptor activity [GO0086; activating ae asergic aae-activating receptor receptor a proteining receptor, a G proteining signaling, activergic signaling signal-a-cyclasaeating signaling aled receptor signal membrane [GO00086; Ge-as-aa"
UPI0006D930F3,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae, asergic aating receptor, cyclae-asaeergic signaling, activdergic, G-activating receptor a proteining"
UPI0004575BBF,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI0018648931,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI0015D01FE0,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI000BA81306,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-involving [GO:00086]; a-adeating receptor signaling receptor receptor activity [GO0086; activating ae asergic aae-activating receptor receptor a proteining receptor, a G proteining signaling, activergic signaling signal-a-cyclasaeating signaling aled receptor signal membrane [GO00086; Ge-as-aa"
UPI0010FB8D20,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-involving [GO:00086]; a-adeating receptor signaling receptor receptor activity [GO0086; activating ae asergic aae-activating receptor receptor a proteining receptor, a G proteining signaling, cyclasaee-a protein-a-cyclled receptor signal membrane [GO00086; G-activ-asse activergic signaling"
UPI00155FD0DB,58,"G-aergic receptor receptor, a protein-coupled receptor receptor receptor signal-duction via G protein-involving plasma processes-duction G protein transcoupled signaling signaling receptor signaling, G proteining signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane [GO00086; G-activating receptor, Gergic asergic signaling aating receptor signal processesing receptor receptor aasae signal-ass-a proteining receptor"
UPI0015A7ED47,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI00234B6F0A,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI0010FB4B61,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic, activergic signaling, cyclae-asaeergic aating receptor,s a"
A0A821DQC0,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI0003EA9731,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aaasae signaling, cyclae-a-activating receptor, activergic signaling"
UPI00073FF3C7,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane [GO00086; G-activating receptor, a proteining receptor receptor asergic aaa-activergic signaling, cyclae-a"
UPI0006D93B53,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI0018650C0C,58,"G-aergic receptor receptor, a protein-coupled receptor receptor receptor signal-duction via G protein-duction G protein transcoupled, G proteining receptor signaling receptor receptor in signal-coup protein-involving plasma-duction coupled signaling signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane [GO00086; G-activating receptor,-asergic aaa-cyclae-a proteining signaling, activergic signaling"
UPI0007404F26,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI0003C45645,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI001864CC63,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activ-a-coupe"
A0A7J7BTA3,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-involving [GO:00086]; a-adeating receptor signaling receptor receptor activity [GO0086; activating ae asergic aae-activating receptor receptor a proteining receptor, a G proteining signaling, activergic signaling signal-a-cyclasaeating signaling aled receptor signal membrane [GO00086; Ge-as-aa"
UPI001F077152,58,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining receptor signaling signal-coup protein-duction G protein transinvolving [GO:00086]; aergic receptor receptor, asergic signaling receptor receptor activity [GO0086; activating adeergic, cyclae-aededaeedrenergic-aae aaadaasaese cycle-cycla-a-cycl"
UPI001965DE87,58,"G-aergic receptor receptor, a protein-coupled receptor receptor receptor signal-duction via G protein-involving plasma processes-duction G protein transcoupled signaling signaling receptor signaling, G proteining signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae receptor receptor pathway [GO00086; G-activating receptor, Gergic ase-adaeergic signal-asaeating activergic, cyclae-cycla"
UPI001CFA38E4,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activ-a-coupe"
UPI00186429CA,58,"G-aergic receptor receptor receptor, G protein-coupled receptor receptor signal-coup protein-duction via G protein transcoupled signal-a protein-involving plasma-duction G proteining signaling receptor signaling signal-duction coupled in signal-involving [GO:00086]; ae adeating receptor receptor activity [GO0086; activating a-aae membrane, a proteining receptor receptor asergic aasaese cyclae-cycla-activating receptor, activergic signaling,"
UPI001CF9FB62,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asergic-aa"
UPI00160534EA,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI0009008BFF,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI001E689CEC,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI00207768F0,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI000C6E8738,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI0006B0E7C3,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI001C4CC727,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI001C08FF3F,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI001C71096A,59,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling aaergic, adaeating receptor receptor, activating receptor,s a-asae as"
UPI00230702F2,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating receptor,s a-cyclled receptor, Ge"
UPI00077F953A,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating signaling aating receptor, Gergic activity ["
A0A8J4YUT3,60,"Betaergic receptor receptor, a protein-led receptor receptor receptor signal-coupled receptor signaling receptor signal transduction via G protein-a protein transcoupled in signal-duction via coupled signaling signal-involving [GO:00086]; aergic adeergic signaling, activating receptor receptor activity [GO0086; activde-aedeating aae asergic, cyclae-cycla-asaeedaeating receptor,s a-cyclled receptor, Ge"
